,age,company,desc,jcid,jkid,job_no,loc,query_date,query_time,title
2406,30+ days ago,JetBlue Airways Corporation,Experience with building queries in Access or using SQL or other programming languages. The JetBlue Emerging Talent (JET) internship program provides skill &...,38b8f999774b46b1,6f762793578698cf,9,"Orlando, FL 32827 (Orlando International Airport area)",2018-10-29,20:53:34,JET Intern Assessment and Evaluation
2407,28 days ago,JetBlue Airways Corporation,"Proficient in Python with numpy, pandas. Familiar with basic SQL for structured and unstructured data. Experience in writing software in one or more languages...",38b8f999774b46b1,643e1027e3cf5519,10,"Fort Lauderdale, FL",2018-10-29,20:53:34,Data Analyst (JetBlue Travel Products)
2408,Just posted,JetBlue Airways Corporation,"Proficiency in Microsoft Access, SQL and other database tools. The Revenue Management team is responsible for maximizing ticket revenue on every flight, every...",38b8f999774b46b1,0c626d42bcff976e,1,"Long Island City, NY",2018-10-29,20:53:35,Analyst Revenue Management
2409,4 days ago,JetBlue Airways Corporation,"Strong capabilities with multiple programming languages (Java, Python, C++, etc.). Engineer, Analytics and Optimization....",38b8f999774b46b1,5a2a35f1fc775dd5,2,"Long Island City, NY",2018-10-29,20:53:35,Engineer Analytics and Optimization
2410,6 days ago,JetBlue Airways Corporation,"Experience with Bash, Groovy, Python, Java, Jinja, YAML, RESTful APIs. The Product Release Engineer plays an integral role in implementing and executing build...",38b8f999774b46b1,2a2655de4fdb29b8,3,"Long Island City, NY",2018-10-29,20:53:35,Engineer Product Release
2411,12 days ago,JetBlue Airways Corporation,"Strong capabilities with a programming language, such as Python, Java etc. Senior Analyst Manpower Systems....",38b8f999774b46b1,562692a001946019,4,"Long Island City, NY",2018-10-29,20:53:35,Senior Analyst Manpower Systems
2412,12 days ago,JetBlue Airways Corporation,"Experience with Bash, Python, Java, Jinja, YAML, RESTful APIs. Engineer Product Release (JetBlue Travel Products)....",38b8f999774b46b1,60631c2a309a4ba2,5,"Fort Lauderdale, FL",2018-10-29,20:53:35,Engineer Product Release (JetBlue Travel Products)
2413,9 days ago,JetBlue Airways Corporation,"The Senior Architect, Cloud prepares architectural analysis of projects including preliminary design, calculation, lifecycle costs and service selection. This...",38b8f999774b46b1,639fb8f7510d592b,6,"Long Island City, NY",2018-10-29,20:53:35,Senior Architect IT Security
2414,27 days ago,JetBlue Airways Corporation,"Proficiency in SQL and other database tools. The Revenue Management team is responsible for maximizing ticket revenue on every flight, every day, within the...",38b8f999774b46b1,001113143df36020,7,"Long Island City, NY",2018-10-29,20:53:35,Associate Analyst Revenue Management
2415,25 days ago,JetBlue Airways Corporation,"Proficiency with MS Excel, MS PowerPoint, MS Access, SQL, Tableau. Manager Route Planning....",38b8f999774b46b1,d2077cf95c9036fb,8,"Long Island City, NY",2018-10-29,20:53:35,Manager Route Planning
2416,30+ days ago,JetBlue Airways Corporation,Experience with building queries in Access or using SQL or other programming languages. The JetBlue Emerging Talent (JET) internship program provides skill &...,38b8f999774b46b1,6f762793578698cf,9,"Orlando, FL 32827 (Orlando International Airport area)",2018-10-29,20:53:35,JET Intern Assessment and Evaluation
2417,28 days ago,JetBlue Airways Corporation,"Proficient in Python with numpy, pandas. Familiar with basic SQL for structured and unstructured data. Experience in writing software in one or more languages...",38b8f999774b46b1,643e1027e3cf5519,10,"Fort Lauderdale, FL",2018-10-29,20:53:35,Data Analyst (JetBlue Travel Products)
2418,Just posted,JetBlue Airways Corporation,"Proficiency in Microsoft Access, SQL and other database tools. The Revenue Management team is responsible for maximizing ticket revenue on every flight, every...",38b8f999774b46b1,0c626d42bcff976e,1,"Long Island City, NY",2018-10-29,20:53:36,Analyst Revenue Management
2419,4 days ago,JetBlue Airways Corporation,"Strong capabilities with multiple programming languages (Java, Python, C++, etc.). Engineer, Analytics and Optimization....",38b8f999774b46b1,5a2a35f1fc775dd5,2,"Long Island City, NY",2018-10-29,20:53:36,Engineer Analytics and Optimization
2420,6 days ago,JetBlue Airways Corporation,"Experience with Bash, Groovy, Python, Java, Jinja, YAML, RESTful APIs. The Product Release Engineer plays an integral role in implementing and executing build...",38b8f999774b46b1,2a2655de4fdb29b8,3,"Long Island City, NY",2018-10-29,20:53:36,Engineer Product Release
2421,12 days ago,JetBlue Airways Corporation,"Strong capabilities with a programming language, such as Python, Java etc. Senior Analyst Manpower Systems....",38b8f999774b46b1,562692a001946019,4,"Long Island City, NY",2018-10-29,20:53:36,Senior Analyst Manpower Systems
2422,12 days ago,JetBlue Airways Corporation,"Experience with Bash, Python, Java, Jinja, YAML, RESTful APIs. Engineer Product Release (JetBlue Travel Products)....",38b8f999774b46b1,60631c2a309a4ba2,5,"Fort Lauderdale, FL",2018-10-29,20:53:36,Engineer Product Release (JetBlue Travel Products)
2423,9 days ago,JetBlue Airways Corporation,"The Senior Architect, Cloud prepares architectural analysis of projects including preliminary design, calculation, lifecycle costs and service selection. This...",38b8f999774b46b1,639fb8f7510d592b,6,"Long Island City, NY",2018-10-29,20:53:36,Senior Architect IT Security
2424,27 days ago,JetBlue Airways Corporation,"Proficiency in SQL and other database tools. The Revenue Management team is responsible for maximizing ticket revenue on every flight, every day, within the...",38b8f999774b46b1,001113143df36020,7,"Long Island City, NY",2018-10-29,20:53:36,Associate Analyst Revenue Management
2425,25 days ago,JetBlue Airways Corporation,"Proficiency with MS Excel, MS PowerPoint, MS Access, SQL, Tableau. Manager Route Planning....",38b8f999774b46b1,d2077cf95c9036fb,8,"Long Island City, NY",2018-10-29,20:53:36,Manager Route Planning
2426,30+ days ago,JetBlue Airways Corporation,Experience with building queries in Access or using SQL or other programming languages. The JetBlue Emerging Talent (JET) internship program provides skill &...,38b8f999774b46b1,6f762793578698cf,9,"Orlando, FL 32827 (Orlando International Airport area)",2018-10-29,20:53:36,JET Intern Assessment and Evaluation
2427,28 days ago,JetBlue Airways Corporation,"Proficient in Python with numpy, pandas. Familiar with basic SQL for structured and unstructured data. Experience in writing software in one or more languages...",38b8f999774b46b1,643e1027e3cf5519,10,"Fort Lauderdale, FL",2018-10-29,20:53:36,Data Analyst (JetBlue Travel Products)
2428,30+ days ago,Spirit AeroSystems,"You may utilize Tableau, C++, .Net, Java, JavaScript, Web Services, HTML, IOS, Android, SQL (other databases), Enterprise networking environments (Cisco/Aruba,...",ec3e741b23003504,3fa6813f6f3c8622,1,"Wichita, KS",2018-10-29,20:53:39,2019 Summer Intern: Information Technology
2429,30+ days ago,Spirit AeroSystems,"Experience in powershell, python, .NET or other languages preferred. Spirit AeroSystems designs and builds aerostructures for both commercial and defense...",ec3e741b23003504,31a6d734eb8ffa15,2,"Wichita, KS",2018-10-29,20:53:39,2019 Summer Intern: Cyber Security Analyst
2430,30+ days ago,Spirit AeroSystems,"You may utilize Tableau, C++, .Net, Java, JavaScript, Web Services, HTML, IOS, Android, SQL (other databases), Enterprise networking environments (Cisco/Aruba,...",ec3e741b23003504,3fa6813f6f3c8622,1,"Wichita, KS",2018-10-29,20:53:40,2019 Summer Intern: Information Technology
2431,30+ days ago,Spirit AeroSystems,"Experience in powershell, python, .NET or other languages preferred. Spirit AeroSystems designs and builds aerostructures for both commercial and defense...",ec3e741b23003504,31a6d734eb8ffa15,2,"Wichita, KS",2018-10-29,20:53:40,2019 Summer Intern: Cyber Security Analyst
2432,4 days ago,Aramark,"Experience with SQL and SQL Server preferred. Knowledge of SQL (SQL Server preferred). Develops and maintains processes using Access, Excel, VBA, and SQL....",ef670f88bdb8a879,413c05bec4d67077,1,"Lexington, KY 40502 (Reservorir area)",2018-10-29,20:53:40,Data Intelligence and Reporting Analyst
2433,4 days ago,Aramark,"Strong Access skills a must, Oracle Discoverer, and SQL knowledge is desirable. ARMK) proudly serves Fortune 500 companies, world champion sports teams, state...",ef670f88bdb8a879,c7db203785cdbd34,2,"Philadelphia, PA 19113",2018-10-29,20:53:40,Senior Financial Analyst
2434,4 days ago,Aramark,"Exposure to Access, SPSS, SAS, SQL, or similar is a plus. ARMK) proudly serves Fortune 500 companies, world champion sports teams, state-of-the-art healthcare...",ef670f88bdb8a879,ca634dec19a40c23,3,"Philadelphia, PA 19113",2018-10-29,20:53:40,"Senior Analyst, Analysis and Insights"
2435,4 days ago,Aramark,"SQL Server, and Stored Procedures; ARMK) proudly serves Fortune 500 companies, world champion sports teams, state-of-the-art healthcare providers, the world’s...",ef670f88bdb8a879,f5eb39e11c4fa74c,4,"Philadelphia, PA 19113",2018-10-29,20:53:40,Senior Systems Analyst - .NET Developer - Corporate
2436,6 days ago,Aramark,"Experience using statistical and analytical software/tools (SAS, SQL, Enterprise Miner, Knowledge Seeker, CART,CHAID)....",ef670f88bdb8a879,6d8588a9425b3627,5,"Philadelphia, PA 19113",2018-10-29,20:53:40,Director – Advanced Analytics
2437,6 days ago,Aramark,"Ability to program in SAS, R, SPSS or Python. (QlikView, Tableau) Proficiency in SQL a plusMust have advanced proficiency in Microsoft Office tools such as:....",ef670f88bdb8a879,dda005e569db42d3,6,"Philadelphia, PA 19113",2018-10-29,20:53:40,Manager – Advanced Analytics
2438,20 days ago,Aramark,"Knowledge of SQL query fundamentals preferred. ARMK) proudly serves Fortune 500 companies, world champion sports teams, state-of-the-art healthcare providers,...",ef670f88bdb8a879,326d9584cd108bd9,7,"Rockville, MD 20848",2018-10-29,20:53:40,Data Management Analyst - Avendra
2439,20 days ago,Aramark,"Experience with SSRS and SSIS or Report Design and ETL concepts a plus. Demonstrated Microsoft Development skills in C#, WCF, Web Services, ASP.NET, JavaScript,...",ef670f88bdb8a879,3e9c266b9dde6415,8,"Philadelphia, PA 19113",2018-10-29,20:53:40,Senior Technical Analyst - Application Development
2440,27 days ago,Aramark,"Ability to program in SQL or related language as well as experience in developing in BI Tools (Ex. ARMK) proudly serves Fortune 500 companies, world champion...",ef670f88bdb8a879,4db8c93fa4674391,9,"Kansas City, MO 64116",2018-10-29,20:53:40,Data Analyst - Insights and Analytics - Arrowhead Stadium
2441,30+ days ago,Aramark,Ability to use and modify SQL or Access query basics preferred. This position relies heavily on using and modifying Oracle based SQL queries and requires an...,ef670f88bdb8a879,1aa1fec69c48efc9,10,"Rockville, MD 20848",2018-10-29,20:53:40,Data Management Analyst for Revenue Processing - Avendra
2442,4 days ago,Aramark,"Experience with SQL and SQL Server preferred. Knowledge of SQL (SQL Server preferred). Develops and maintains processes using Access, Excel, VBA, and SQL....",ef670f88bdb8a879,413c05bec4d67077,1,"Lexington, KY 40502 (Reservorir area)",2018-10-29,20:53:41,Data Intelligence and Reporting Analyst
2443,4 days ago,Aramark,"Strong Access skills a must, Oracle Discoverer, and SQL knowledge is desirable. ARMK) proudly serves Fortune 500 companies, world champion sports teams, state...",ef670f88bdb8a879,c7db203785cdbd34,2,"Philadelphia, PA 19113",2018-10-29,20:53:41,Senior Financial Analyst
2444,4 days ago,Aramark,"Exposure to Access, SPSS, SAS, SQL, or similar is a plus. ARMK) proudly serves Fortune 500 companies, world champion sports teams, state-of-the-art healthcare...",ef670f88bdb8a879,ca634dec19a40c23,3,"Philadelphia, PA 19113",2018-10-29,20:53:41,"Senior Analyst, Analysis and Insights"
2445,4 days ago,Aramark,"SQL Server, and Stored Procedures; ARMK) proudly serves Fortune 500 companies, world champion sports teams, state-of-the-art healthcare providers, the world’s...",ef670f88bdb8a879,f5eb39e11c4fa74c,4,"Philadelphia, PA 19113",2018-10-29,20:53:41,Senior Systems Analyst - .NET Developer - Corporate
2446,6 days ago,Aramark,"Experience using statistical and analytical software/tools (SAS, SQL, Enterprise Miner, Knowledge Seeker, CART,CHAID)....",ef670f88bdb8a879,6d8588a9425b3627,5,"Philadelphia, PA 19113",2018-10-29,20:53:41,Director – Advanced Analytics
2447,6 days ago,Aramark,"Ability to program in SAS, R, SPSS or Python. (QlikView, Tableau) Proficiency in SQL a plusMust have advanced proficiency in Microsoft Office tools such as:....",ef670f88bdb8a879,dda005e569db42d3,6,"Philadelphia, PA 19113",2018-10-29,20:53:41,Manager – Advanced Analytics
2448,20 days ago,Aramark,"Knowledge of SQL query fundamentals preferred. ARMK) proudly serves Fortune 500 companies, world champion sports teams, state-of-the-art healthcare providers,...",ef670f88bdb8a879,326d9584cd108bd9,7,"Rockville, MD 20848",2018-10-29,20:53:41,Data Management Analyst - Avendra
2449,20 days ago,Aramark,"Experience with SSRS and SSIS or Report Design and ETL concepts a plus. Demonstrated Microsoft Development skills in C#, WCF, Web Services, ASP.NET, JavaScript,...",ef670f88bdb8a879,3e9c266b9dde6415,8,"Philadelphia, PA 19113",2018-10-29,20:53:41,Senior Technical Analyst - Application Development
2450,27 days ago,Aramark,"Ability to program in SQL or related language as well as experience in developing in BI Tools (Ex. ARMK) proudly serves Fortune 500 companies, world champion...",ef670f88bdb8a879,4db8c93fa4674391,9,"Kansas City, MO 64116",2018-10-29,20:53:41,Data Analyst - Insights and Analytics - Arrowhead Stadium
2451,30+ days ago,Aramark,Ability to use and modify SQL or Access query basics preferred. This position relies heavily on using and modifying Oracle based SQL queries and requires an...,ef670f88bdb8a879,1aa1fec69c48efc9,10,"Rockville, MD 20848",2018-10-29,20:53:41,Data Management Analyst for Revenue Processing - Avendra
2452,24 days ago,Sanmina Corporation,"Newisys Data Systems, a division of Sanmina Corporation, is responsible for the design of high performance storage and server systems for the OEM/JDM...",b4d34a212474ed21,8c7e2da025131f57,1,"Colorado Springs, CO 80918 (Powers area)",2018-10-29,20:53:43,Firmware Test Engineer Intern
2453,30+ days ago,Sanmina Corporation,Sanmina Corporation (Nasdaq: SANM) is a leading integrated manufacturing solutions provider serving the fastest-growing segments of the global Electronics...,b4d34a212474ed21,07b599d6f45ae346,2,"Carrollton, TX 75006",2018-10-29,20:53:43,Test Engineer - Electrical
2454,30+ days ago,Sanmina Corporation,"Strong knowledge of relational database design, database management and sql coding are required, as well as strong knowledge of Linux OS and shell scripting....",b4d34a212474ed21,2944eb74c10e9610,3,"Huntsville, AL 35803",2018-10-29,20:53:43,Senior Programmer/Analyst
2455,Just posted,KeyBank,About the Job The Risk Rating Model Analytics team implements and administers the models and tools used to determine risk ratings for commercial borrowers...,23db8b01ff3384c2,ac91bcfa2f4c32e9,1,"Cleveland, OH",2018-10-29,20:53:44,Risk Rating Model Analytics Quant/Modeling Analyst
2456,4 days ago,KeyBank,"Experience working with various ETL tools (MS Access, Abinitio, etc.). Database querying and data transformation expertise (i.e., Excel, Access, DB2, SQL, SAS)....",23db8b01ff3384c2,b1ef7017e337769f,2,"Cleveland, OH",2018-10-29,20:53:44,Senior Lead Management Reporting Analyst
2457,6 days ago,KeyBank,"ABOUT THE JOB Enterprise Commercial Payments (ECP) is a set of integrated solutions that includes Treasury Services, Institutional Asset Services, and...",23db8b01ff3384c2,c2ccb1b4dc5eddf3,3,"Cleveland, OH",2018-10-29,20:53:44,"Executive Leader, Pricing & Portfolio Management – Emerging..."
2458,11 days ago,KeyBank,"Expertise in SAS, SQL. The Default Management Strategy & Analytics team is located in Brooklyn, Ohio, and and Amherst, New York, and consists of 6 Business...",23db8b01ff3384c2,9295e4e4b00cf0ce,4,"Brooklyn, OH",2018-10-29,20:53:44,Default Senior Analyst
2459,13 days ago,KeyBank,"Command of Python, Perl, PowerShell and/or Shell scripting is desired. Corporate Information Security Engineering is responsible for driving strategy and...",23db8b01ff3384c2,dcf46ed7957607ad,5,"Brooklyn, OH",2018-10-29,20:53:44,Security Engineer
2460,10 days ago,KeyBank,Extensive database querying and programming experience (SAS SQL). ABOUT THE JOB:....,23db8b01ff3384c2,c329518612998bb1,6,"Cleveland, OH",2018-10-29,20:53:44,Sr. Banking Analytics Consultant
2461,11 days ago,KeyBank,"Proficiency with SQL and R or Python. KeyBank is looking for a pragmatic, detail-oriented data analyst leader to help drive informed product, pricing and...",23db8b01ff3384c2,6672a5bd18860492,7,"Cleveland, OH",2018-10-29,20:53:44,"Manager, Banking Analytics"
2462,18 days ago,KeyBank,"Data Management and programming skills (SAS, SQL, Excel). Essential Job Functions....",23db8b01ff3384c2,5719eb6de321b8c8,8,"Cleveland, OH",2018-10-29,20:53:44,Quantitative/Modeling Associate
2463,20 days ago,KeyBank,"Preferred exposure to programming for data analysis and statistical/numerical techniques (SQL, SAS, Python, R, VBA, and others as appropriate)....",23db8b01ff3384c2,9564d09791dfbc1f,9,"Cleveland, OH",2018-10-29,20:53:44,Quantitative Intern Program
2464,16 days ago,KeyBank,Works with ETL and/or Data architects to translate requirements into technical data specifications. Strong SQL Skills and knowledge of data warehouse principles...,23db8b01ff3384c2,eb578a9dd2a70d48,10,"Brooklyn, OH",2018-10-29,20:53:44,Enterprise Data Architect II
2465,13 days ago,St Josephs Hospital and Medical Center,Designing and developing customer solutions using SQL Server 2014 (SSAS/SSRS/SSIS) and coding experience in C# required....,1095c183430ee215,68442dca499f173e,1,"Phoenix, AZ",2018-10-29,20:53:45,"Senior Research Informatics, Business Intelligence Analyst"
2466,19 days ago,St Josephs Hospital and Medical Center,"MS SQL, T-SQL, Oracle PL/SQL, .Net, C#, DHTML, JavaScript, CSS, HTML and basic HTTP protocols. Three years experience in a technical position with querying...",1095c183430ee215,9267c3834330f3ea,2,"Phoenix, AZ",2018-10-29,20:53:45,Database Program Manager
2467,Just posted,U.S. Bank,Knowledge of SQL and XML. Payments Application Developer Sr Tester-180038699....,ae5bfc395c530fbc,0d190cbb1747b74b,1,"Saint Paul, MN",2018-10-29,20:53:45,Payments Application Developer Sr Tester
2468,Today,U.S. Bank,"Preferred knowledge or skill in SQL, PL/SQL, and TOAD for Oracle. Creating Oracle tables and loading test files using Oracle SQL Loader....",ae5bfc395c530fbc,49464594b2b4b119,2,"Minneapolis, MN",2018-10-29,20:53:45,Financial Systems Analyst
2469,Today,U.S. Bank,"Experience with scripting languages, Perl, python and SQL preferred. Principal Security Engineer-180040298....",ae5bfc395c530fbc,a0e0d5050c908e3b,3,"Richfield, MN",2018-10-29,20:53:45,Principal Security Engineer
2470,3 days ago,U.S. Bank,Strong experience in data research using SQL and SAS/R/Python for data analysis and mining (3-5 years). Data Analyst - Financial Crimes-180040334....,ae5bfc395c530fbc,c8a3eb2733017238,4,"Westerville, OH",2018-10-29,20:53:45,Data Analyst - Financial Crimes
2471,3 days ago,U.S. Bank,At least 5 years experience with developing and implementing applications with C# .NET and SQL Server Full Stack. Application Developer 4-180038814....,ae5bfc395c530fbc,0a2347901f8c4a41,5,"Saint Paul, MN",2018-10-29,20:53:45,Application Developer 4
2472,3 days ago,U.S. Bank,"Experienced in data science tool, Python or R. Advanced working knowledge of large data manipulation and data mining using SQL....",ae5bfc395c530fbc,ec59a17e9d2f4763,6,"San Francisco, CA",2018-10-29,20:53:45,Data Analytics Manager
2473,3 days ago,U.S. Bank,"SQL. SQL Server, Cassandra. Application Lead (Java/Mulesoft)-180014296....",ae5bfc395c530fbc,82575044c6745880,7,"Atlanta, GA",2018-10-29,20:53:45,Application Lead (Java/Mulesoft)
2474,4 days ago,U.S. Bank,Basic knowledge of SQL query statements. Lockbox Technical Support Specialist-180021130....,ae5bfc395c530fbc,1695a99505d6f328,8,"Cincinnati, OH",2018-10-29,20:53:45,Lockbox Technical Support Specialist
2475,5 days ago,U.S. Bank,"HR Insights and Reporting Analyst-180040018 At U.S. Bank, we're passionate about helping customers and the communities where we live and work. The fifth...",ae5bfc395c530fbc,190207d3ad23dab4,9,"Minneapolis, MN",2018-10-29,20:53:45,HR Insights and Reporting Analyst
2476,5 days ago,U.S. Bank,"Microsoft Access, SQL, etc.). Economic Sanctions Screening (ESS) Analyst - AML-180039851....",ae5bfc395c530fbc,b84deea09152ebb3,10,"St. Louis, MO",2018-10-29,20:53:45,Economic Sanctions Screening (ESS) Analyst - AML
2477,2 days ago,Rockwell Collins,"Scripting languages such as Python or Perl. Want to work with some of the most talented, dedicated people on the planet?...",b0032647dbd6c686,6a672ec15ac24b4b,1,"Cedar Rapids, IA 52402",2018-10-29,20:53:46,Sr Software Engineer - Pro Line Fusion
2478,3 days ago,Rockwell Collins,"Requisition ID: 12602 Want to work with some of the most talented, dedicated people on the planet? Do you value relationships, commitment, innovation and...",b0032647dbd6c686,23a1b194e2d303c4,2,"Cedar Rapids, IA 52402",2018-10-29,20:53:46,Software Engineering Intern (Summer 2019)
2479,3 days ago,Rockwell Collins,"Experience with Python and C++. Able to develop with Web services (Node.js, database modeling, Python, JS, RESTful API)....",b0032647dbd6c686,c4396c0d6d6c6be4,3,"Cedar Rapids, IA 52498",2018-10-29,20:53:46,Principal Systems Autonomy Engineer
2480,5 days ago,Rockwell Collins,"Database and SQL (Oracle, PostgreSQL) skills. Experience with Python and web application development. Want to work with some of the most talented, dedicated...",b0032647dbd6c686,06ff2907d1a30af2,4,"Annapolis, MD 21401",2018-10-29,20:53:46,Senior Angular User Interface Developer
2481,5 days ago,Rockwell Collins,"Knowledge of Microsoft office, SQL systems, C++, Java, html, unix and Cad Programming like Auto Desk Inventor is preferred....",b0032647dbd6c686,02fda9537dcbb330,5,"Coralville, IA 52241",2018-10-29,20:53:46,Industrial Engineering Intern (Part-time Spring/Full-time Su...
2482,6 days ago,Rockwell Collins,"Experience with Information Assurance concepts, secure software development for certification, Real Time Operating Systems, Model based development using Matlab...",b0032647dbd6c686,d49441503e9f4fcf,6,"Cedar Rapids, IA 52498",2018-10-29,20:53:46,Principal Software Engineer - Navigation
2483,10 days ago,Rockwell Collins,"Microsoft SQL & IIS Server Administration Experience. SQL Development including complex joins, queries including CTEs, and stored procedures (MS preferred)....",b0032647dbd6c686,4f551ad9332252f5,7,"Cedar Rapids, IA 52402",2018-10-29,20:53:46,Sr Software Developer
2484,12 days ago,Rockwell Collins Interior Systems,"Eight years’ experience with Microsoft SQL Server Management Studio. B/E Aerospace, a wholly owned subsidiary of Rockwell Collins Inc., is a leading...",82713689a08b6479,c44bf432153e1ac3,8,"Winston-Salem, NC",2018-10-29,20:53:46,Senior Macola Business Analyst
2485,12 days ago,Rockwell Collins,"Candidate must have experience and/or coursework in Python, C/C++, XML. Want to work with some of the most talented, dedicated people on the planet?...",b0032647dbd6c686,91b02e3c299d1e1a,9,"Cedar Rapids, IA 52402",2018-10-29,20:53:46,Software Engineering Co-op (Spring/Summer 2019)
2486,11 days ago,Rockwell Collins,"Requisition ID: 13908 Want to work with some of the most talented, dedicated people on the planet? Do you value relationships, commitment, innovation and...",b0032647dbd6c686,3ba5e203bef339b9,10,"Cedar Rapids, IA 52402",2018-10-29,20:53:46,Sr Software Engineer - Datalinks
2487,30+ days ago,Einstein Healthcare Network,"Advanced knowledge of Microsoft Excel and Access, including PivotTables, VBA and SQL with the ability to run queries, manipulate and clean data, and generate...",dd43d36c2eaa628c,f6abf6ec29804980,1,"Philadelphia, PA 19141 (Logan-Fern Rock area)",2018-10-29,20:53:49,Patient Safety and Performance Improvement Data Analyst
2488,3 days ago,Tektronix,"VB.NET, C++, Python, and Lua. Responsible for performing duties to evaluate products to documented features and specifications....",ad883512067417ad,c7b40689e4abefae,1,"Cleveland, OH",2018-10-29,20:53:50,Software/Firmware Test Engineer
2489,4 days ago,Tektronix,"Experience programming in scripting languages such a Python, Perl or Lua. There is currently available to qualified candidates a position as a Software Design...",ad883512067417ad,5e4a56c9051be391,2,"Cleveland, OH",2018-10-29,20:53:50,Entry Level Software Design Engineer
2490,4 days ago,Tektronix,"Coding experience (particularly with C/C++, Lua, and/or Python), statistical data analysis experience, experience using Linux, power supply design, signal...",ad883512067417ad,fb480f04932bfb8e,3,"Cleveland, OH",2018-10-29,20:53:50,Entry Level Hardware Design Engineer
2491,13 days ago,Tektronix,"Experience with C, C++, and Python in both Linux and Windows environments. In this position, you will be part of a team of DevOps/Test automation engineers...",ad883512067417ad,e0ac1033dcfac45c,4,"Beaverton, OR",2018-10-29,20:53:50,Entry Level CI/DevOps Engineer
2492,18 days ago,Tektronix,"Advanced programming skills in C, C++, C# and/or Python. As a Intern at Tektronix you will have the opportunity to work with a team of creative and dedicated...",ad883512067417ad,c8c442baa428190e,5,"Beaverton, OR",2018-10-29,20:53:50,Embedded Software Engineering - 2019 Summer Internship
2493,17 days ago,Tektronix,"Well-developed programming skills in C, C++, and Python. The Tektronix/Wide Band Solutions Business Unit is looking for a positive, innovative software...",ad883512067417ad,ab708b5877d447da,6,"Beaverton, OR",2018-10-29,20:53:50,Software Engineering Internship (University of Portland)
2494,27 days ago,Tektronix,Beginner/Intermediate programming skills in Python. This is an extraordinary opportunity to work with a team of creative and dedicated engineers who make test...,ad883512067417ad,38821c1941d09442,7,United States,2018-10-29,20:53:50,Software Design Engineer
2495,22 days ago,Tektronix,"Programming ability a plus, including Python, Visual Studio, LabView, etc. In this role, you will be asked to:....",ad883512067417ad,77c5803c8dbc7651,8,"Detroit, MI",2018-10-29,20:53:50,Field Applications Engineer
2496,30+ days ago,Tektronix,"SW programming with languages such as Delphi PASCAL, C++, C, MATLAB, and Python. Are you interested in joining a vibrant group of engineers developing state-of...",ad883512067417ad,b3500b76f645c37e,9,"Beaverton, OR",2018-10-29,20:53:50,Semiconductor Test Engineer
2497,30+ days ago,Tektronix,"Working knowledge of computer programming languages such as C/C++, C#, Java and Python. Position will perform applications engineering tasks in support of new...",ad883512067417ad,cec328942ce5ee3e,10,"Cleveland, OH",2018-10-29,20:53:50,Technical Engineering Co-Op (Applications)
2498,30+ days ago,Ralph Lauren,"The Analyst will also partner with business leads (e.g. marketing, store ops, merchandising) to drive the adoption and success of predictive and descriptive...",535de7c767791408,b8dd7cff623e3ce8,1,"New York, NY",2018-10-29,20:53:50,"Customer Insights Analyst, Data Science, CIEM"
2499,30+ days ago,Ralph Lauren,"Maintaining knowledge base of external business factors (e.g., industry and market changes, competition) when making decisions and constantly nurture the...",535de7c767791408,7cac96ce603d2e0b,2,"Lyndhurst, NJ",2018-10-29,20:53:50,"Director, IT - Analytics"
2500,30+ days ago,Ralph Lauren,"Additional responsibilities include managing the design, development, implementation, documentation and maintenance of assigned program(s) or system(s) and...",535de7c767791408,71dbb009492c6fe7,3,"Lyndhurst, NJ",2018-10-29,20:53:50,"IT Manager, JDA Allocation & Packing Tool"
2501,30+ days ago,Ralph Lauren,"The QA Analyst will be responsible for adhering to QA policies, processes and documentation standards, overseeing and/or participating in all aspects of...",535de7c767791408,32fe584a6b7e6b04,4,"New York, NY",2018-10-29,20:53:50,QA Analyst
2502,30+ days ago,Ralph Lauren,"Contributes towards the development of security standards, procedures, and guidelines for multiple platforms and diverse systems environments (e.g...",535de7c767791408,27139eda9756ff93,5,"Lyndhurst, NJ",2018-10-29,20:53:50,"Analyst, ID & Access Management"
2503,30+ days ago,Ralph Lauren,"Core member of the D&A; data integration team in building the Data Lake to enable the advanced analytical capabilities on Customer Analytics, AI capabilities...",535de7c767791408,82b1621e0eca410a,6,"Lyndhurst, NJ",2018-10-29,20:53:50,"Analyst, Integration"
2504,30+ days ago,Ralph Lauren,"This role will work closely with technology leaders to drive and lead the technical architecture and roadmap for enabling Data Lake, EDW and advanced...",535de7c767791408,246915f51d436816,7,"Lyndhurst, NJ",2018-10-29,20:53:50,"Manager, Analytics"
2505,30+ days ago,Ralph Lauren,"This person will work closely with Corporate I/T, business analysts and peer architects to understand the customer requirements/needs and available disparate...",535de7c767791408,5d489268d8d0229d,8,"Lyndhurst, NJ",2018-10-29,20:53:50,"Manager, Integration Services"
2506,30+ days ago,Ralph Lauren,"Gather analytics business requirements from various groups, design analytical solutions and provide support to technology team on implementation...",535de7c767791408,b1213c50e9434891,9,"Lyndhurst, NJ",2018-10-29,20:53:50,"Analyst, BI & Analytics – Digital Commerce"
2507,30+ days ago,Justice,"The Manager, Marketing Planning & Optimization will support 1) omni-channel calendar planning, 2) marketing optimization/testing, 3) marketing/customer...",84a41a0767748401,7b0443a5d9862c2d,1,"New Albany, OH 43054",2018-10-29,20:53:51,Mgr CRM-Justice
